https,csp,hsts,x_frame_options,x_content_type_options,secure_cookie,httponly_cookie,samesite_cookie,num_forms,password_fields,url_length,query_parameters,external_scripts,inline_scripts,http_status,sql_error_indicator,reflected_payload_indicator,server_error_indicator,mixed_content_count,exposed_paths,blind_sqli_indicator,dom_xss_indicator,csrf_missing_token,unsafe_upload_indicator,weak_session_indicator,weak_csp_indicator,open_redirect_indicator,command_input_surface,file_path_input_surface,stored_input_surface,file_upload_surface,login_surface,api_surface,label
1,1,1,1,1,1,1,1,0,0,76,1,23,7,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SAFE
0,1,0,0,1,1,1,1,3,2,138,0,9,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,HIGH
1,0,1,1,0,0,0,1,4,2,46,3,5,8,200,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,MEDIUM
1,1,1,1,1,1,1,1,2,2,110,2,5,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,SAFE
1,1,1,1,1,1,1,1,1,0,106,0,11,8,200,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,HIGH
1,1,1,1,0,1,1,1,3,1,44,0,6,4,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LOW
1,1,1,1,1,1,1,1,3,0,74,4,23,6,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SAFE
1,1,1,1,0,1,1,1,0,0,60,1,15,10,200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,CRITICAL
1,0,0,1,1,1,0,1,2,2,58,4,12,6,302,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,MEDIUM
1,1,1,1,1,1,1,1,4,0,80,4,3,4,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,CRITICAL
1,1,1,1,1,1,1,1,1,0,98,4,5,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,1,1,1,1,1,0,88,0,11,6,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,1,1,1,1,3,0,98,4,19,6,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SAFE
1,1,0,1,1,1,1,1,0,0,77,0,11,10,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
1,0,0,0,1,1,0,1,4,0,43,2,26,1,200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,MEDIUM
1,1,1,1,1,1,1,1,0,0,70,1,24,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,1,1,1,1,2,0,26,4,19,8,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,LOW
0,1,0,1,1,0,1,1,1,0,122,1,6,4,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,HIGH
1,1,1,0,1,1,0,1,4,0,54,3,15,9,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,MEDIUM
1,1,1,1,1,0,0,1,2,0,145,3,4,5,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,MEDIUM
0,1,0,0,1,0,1,1,2,0,76,3,13,10,200,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,CRITICAL
1,1,1,1,1,1,1,0,2,0,70,2,9,10,200,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,HIGH
1,0,1,1,1,0,1,1,1,1,44,4,23,0,200,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,MEDIUM
1,1,1,1,1,1,1,1,1,1,138,1,7,8,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,CRITICAL
0,1,0,1,1,0,0,1,3,0,55,4,13,9,302,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,CRITICAL
0,1,0,0,1,0,1,1,3,0,132,3,21,7,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,HIGH
1,1,1,1,1,1,1,1,0,0,19,0,12,0,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,HIGH
1,1,1,1,1,1,1,0,1,0,29,0,5,6,301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,LOW
1,1,1,0,1,0,1,0,3,0,111,2,28,10,200,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,4,0,37,1,16,1,200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,HIGH
1,1,1,1,1,1,1,1,3,0,146,4,6,7,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,SAFE
0,1,0,1,1,0,1,1,0,0,50,1,16,1,200,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,CRITICAL
0,1,0,1,1,1,1,1,2,0,118,0,25,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,HIGH
1,1,1,1,1,1,1,1,2,0,129,0,21,6,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,1,1,1,1,3,0,140,2,0,4,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,0,1,0,0,1,0,1,3,0,45,1,17,8,200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,MEDIUM
0,0,0,1,1,0,1,1,2,0,102,1,20,5,301,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,HIGH
1,1,0,1,1,0,1,0,3,0,33,0,9,2,200,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,3,0,43,1,23,6,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,1,1,1,1,0,0,109,3,28,8,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SAFE
1,1,1,0,0,0,1,0,1,0,81,0,2,5,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,MEDIUM
1,1,1,1,1,1,1,1,0,0,134,2,10,6,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SAFE
1,1,1,1,1,1,0,1,2,0,89,2,14,2,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CRITICAL
0,1,0,0,1,0,1,1,1,1,19,4,5,2,301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,HIGH
1,1,1,1,1,1,1,1,3,0,132,1,23,10,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,1,0,0,112,0,9,10,200,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,LOW
1,1,1,1,1,1,1,1,2,0,141,1,25,10,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,0,1,1,0,0,1,1,0,134,3,19,5,301,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,0,0,120,2,24,8,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,1,2,0,72,4,17,4,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,LOW
0,1,0,1,0,0,1,1,1,0,94,4,21,5,301,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,HIGH
1,1,1,1,1,1,1,1,2,0,67,1,11,7,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,1,1,1,1,0,0,130,2,2,7,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,1,1,1,1,4,1,62,4,28,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,SAFE
0,1,0,1,1,0,1,1,2,1,119,1,7,6,200,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,CRITICAL
1,0,0,0,1,1,1,0,3,0,29,2,26,10,302,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,MEDIUM
1,1,1,1,1,1,1,1,4,0,144,2,8,1,200,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
0,0,0,1,1,0,1,1,1,1,97,0,21,0,200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,HIGH
1,1,1,1,0,1,1,1,3,0,97,1,26,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
1,1,0,1,1,0,0,0,3,2,18,0,26,7,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,MEDIUM
1,1,1,1,1,1,1,1,3,0,38,0,28,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SAFE
1,0,0,0,1,1,1,1,1,0,57,3,11,2,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,3,0,39,4,1,1,200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIGH
0,1,0,1,1,0,1,0,2,2,115,1,28,10,302,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,CRITICAL
1,1,1,1,1,1,1,1,2,0,21,4,1,5,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SAFE
1,1,1,1,1,1,1,0,0,0,22,1,26,3,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,LOW
1,0,0,1,0,1,1,1,2,0,88,3,20,7,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,MEDIUM
1,1,1,1,1,1,1,1,2,0,57,1,7,8,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CRITICAL
1,1,0,1,1,0,1,0,0,0,138,1,24,5,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MEDIUM
0,1,0,1,0,0,1,1,2,2,114,2,22,2,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,HIGH
1,0,1,1,1,1,1,1,0,0,109,3,17,10,200,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,0,1,1,1,4,0,37,2,12,7,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,LOW
1,1,1,1,1,1,1,1,4,0,149,1,15,8,301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,SAFE
1,1,1,0,1,1,1,1,1,0,120,1,1,0,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,1,4,2,87,4,0,10,200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,CRITICAL
1,1,1,1,1,1,1,0,0,0,27,3,15,3,302,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,HIGH
1,1,1,1,1,1,1,1,3,0,52,4,21,2,302,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,CRITICAL
1,1,1,1,1,1,1,1,4,0,41,1,14,10,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SAFE
1,1,1,1,1,1,1,1,3,0,33,2,0,4,301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,SAFE
1,1,1,1,1,1,1,1,2,0,59,1,14,4,302,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,0,0,1,0,1,1,1,1,0,103,4,23,4,200,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,MEDIUM
1,1,1,1,1,1,1,0,2,0,149,3,19,4,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,0,1,0,2,1,118,3,23,0,301,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,MEDIUM
0,0,0,1,1,1,1,1,0,0,134,1,0,8,301,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,CRITICAL
1,1,0,0,1,1,1,1,1,0,148,1,4,8,302,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,MEDIUM
1,0,0,1,0,1,1,0,0,0,28,4,10,5,200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,4,1,148,3,23,10,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,SAFE
0,1,0,1,1,0,1,0,2,1,138,4,28,2,500,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,HIGH
1,1,1,1,1,1,1,1,1,0,114,1,1,3,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,SAFE
1,0,0,1,1,1,0,0,3,1,128,1,7,5,200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,MEDIUM
1,1,1,1,1,1,1,1,0,0,72,2,9,3,302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIGH
1,1,1,0,1,1,1,1,4,0,42,3,5,1,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CRITICAL
1,1,1,1,0,1,1,1,0,0,20,1,12,2,200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,HIGH
0,1,0,1,1,0,0,1,1,0,125,4,2,3,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,HIGH
1,1,1,1,1,1,1,1,1,0,116,1,25,3,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,1,1,0,92,4,13,8,301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,LOW
1,1,1,1,1,1,1,1,1,0,72,1,25,3,200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,CRITICAL
0,1,0,1,1,0,1,1,0,0,126,1,19,8,301,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,CRITICAL
1,1,1,1,1,1,1,1,2,0,139,1,12,10,301,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,HIGH
1,1,1,1,1,1,1,1,3,0,27,0,27,5,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,0,0,0,1,1,1,1,0,80,3,16,7,301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,MEDIUM
1,1,0,1,1,1,1,1,4,2,58,3,5,4,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,LOW
1,0,0,1,1,1,0,0,2,1,128,2,11,8,200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,MEDIUM
1,1,1,1,1,1,1,0,0,0,87,3,26,4,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,LOW
1,1,0,1,1,1,1,1,1,1,135,0,17,4,200,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,HIGH
1,1,1,1,1,1,1,1,1,0,96,1,28,6,200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,CRITICAL
1,1,0,0,0,1,1,1,4,1,74,2,8,8,302,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,MEDIUM
1,1,0,1,1,1,0,0,4,0,54,1,15,4,301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,MEDIUM
0,1,0,1,1,0,1,1,2,0,77,0,28,10,200,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,HIGH
1,1,1,1,1,1,1,0,0,0,149,1,24,3,200,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,LOW
1,1,1,1,1,1,1,1,1,0,49,0,9,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SAFE
1,1,1,1,1,1,1,1,2,0,113,3,12,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,1,1,1,1,1,0,70,2,4,7,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,0,1,1,1,0,2,0,47,4,9,6,200,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,MEDIUM
1,1,1,1,1,1,1,1,1,0,90,1,10,8,200,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,CRITICAL
1,1,1,1,0,1,1,1,0,0,58,1,10,2,302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,HIGH
1,1,1,1,1,1,1,1,2,2,44,3,26,6,302,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,LOW
1,1,0,1,1,1,1,1,3,2,18,1,15,2,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LOW
1,1,0,0,1,0,1,1,3,0,128,4,3,5,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MEDIUM
1,1,0,1,0,0,1,1,0,0,138,1,6,8,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,0,0,42,2,19,9,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SAFE
1,1,1,1,1,1,1,1,2,1,22,1,9,8,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SAFE
1,1,1,1,1,1,1,1,4,0,42,0,17,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SAFE
0,1,0,1,1,0,1,1,0,0,102,3,4,7,200,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,CRITICAL
1,1,1,1,1,1,1,1,2,0,98,1,28,6,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,SAFE
0,1,0,1,1,0,1,0,1,0,18,4,13,0,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,HIGH
1,1,1,1,1,1,0,0,4,1,60,0,7,0,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,MEDIUM
1,1,1,1,0,0,1,0,1,0,99,1,8,9,301,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,3,0,127,1,18,6,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,LOW
1,1,0,1,0,0,0,1,1,0,56,1,24,1,302,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,HIGH
0,1,0,1,1,1,1,1,4,0,146,4,21,5,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CRITICAL
1,1,1,1,1,1,0,1,3,0,84,1,15,6,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,1,3,0,60,1,12,10,302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,1,0,1,1,0,1,0,1,0,127,2,25,1,200,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,MEDIUM
1,1,1,0,1,1,1,1,3,1,33,4,1,9,500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,HIGH
1,1,1,1,1,1,1,1,1,1,65,2,17,6,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,HIGH
0,1,0,0,1,0,1,1,4,0,69,2,27,2,200,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,CRITICAL
0,1,0,1,1,1,1,1,0,0,78,0,18,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIGH
1,1,1,1,1,1,1,1,3,0,46,4,12,6,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
0,1,0,1,0,0,1,1,3,0,49,0,15,7,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,HIGH
1,1,0,1,1,1,1,1,3,1,72,1,12,9,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,LOW
1,1,1,1,1,1,1,1,1,0,136,3,15,3,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,1,2,1,37,0,27,9,302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,HIGH
1,1,1,0,1,1,0,1,2,0,26,2,0,4,500,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,HIGH
1,1,1,0,1,1,1,1,1,0,110,3,4,7,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,0,1,4,0,41,3,19,2,200,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,HIGH
1,1,1,0,1,1,1,1,0,0,77,1,21,6,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
0,1,0,1,1,0,1,1,3,0,25,0,4,5,301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,HIGH
1,1,1,1,1,1,1,0,3,0,35,1,18,4,301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,LOW
1,1,1,1,1,1,1,1,1,0,96,0,13,8,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
0,1,0,1,1,0,1,0,4,0,50,0,14,7,200,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,HIGH
1,1,1,1,1,1,0,0,1,0,150,4,5,6,200,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,MEDIUM
1,0,0,1,1,1,0,1,4,0,104,2,6,2,200,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,MEDIUM
1,1,1,1,0,1,1,1,1,1,102,0,22,7,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LOW
1,1,1,1,1,1,1,1,2,0,74,4,16,7,302,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,HIGH
1,1,1,1,1,1,1,1,3,0,141,4,17,6,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,0,3,1,89,1,12,3,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,LOW
1,1,1,1,0,1,1,1,2,0,87,1,15,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,LOW
1,1,1,1,1,1,1,1,4,0,71,3,24,6,302,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,0,1,1,0,0,1,1,3,2,80,3,7,1,200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,MEDIUM
1,1,1,1,1,1,1,1,2,0,113,3,11,4,301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,1,2,1,38,1,4,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,SAFE
1,1,0,1,1,1,1,1,4,0,23,3,8,6,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
1,1,0,0,1,1,0,1,2,0,22,0,21,0,301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,MEDIUM
1,1,1,1,1,1,0,1,4,0,109,2,21,2,302,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,CRITICAL
1,1,0,1,1,1,1,1,2,0,72,2,19,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,LOW
1,0,0,1,1,1,0,0,2,0,74,1,15,1,302,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,0,0,0,145,2,12,9,302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,LOW
1,1,1,1,0,1,1,1,0,0,58,0,3,9,500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIGH
0,0,0,1,1,0,1,1,3,0,125,1,15,2,200,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,CRITICAL
0,1,0,1,1,0,1,1,2,0,85,2,4,7,200,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,CRITICAL
1,1,0,1,1,1,1,1,1,0,42,1,20,6,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,LOW
1,0,1,1,0,1,1,1,3,0,78,2,7,3,301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,MEDIUM
1,1,1,1,1,1,1,1,4,2,144,3,8,3,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,LOW
1,1,0,1,1,0,1,1,2,0,20,1,18,8,200,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,3,0,136,2,13,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SAFE
1,1,1,1,0,1,1,1,4,0,125,3,11,3,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,3,1,149,2,24,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,SAFE
1,1,1,1,1,1,1,1,3,2,148,0,15,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SAFE
0,1,0,1,1,0,1,0,1,1,107,1,25,9,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,CRITICAL
1,0,1,1,0,1,0,1,2,0,92,0,3,3,200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,MEDIUM
1,1,1,1,0,1,1,1,0,0,50,1,26,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,LOW
1,1,1,1,1,1,1,0,2,0,134,2,16,7,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,0,1,1,1,0,0,141,1,27,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,3,1,59,1,19,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SAFE
1,1,1,1,1,1,1,1,4,0,113,3,9,10,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,SAFE
1,0,1,1,1,1,0,1,2,1,41,2,21,9,200,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,HIGH
1,1,1,1,1,1,1,0,0,0,110,4,14,5,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,CRITICAL
1,1,1,1,1,1,1,1,0,0,94,3,25,7,302,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,HIGH
1,1,1,1,1,1,1,1,0,0,30,0,3,6,302,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,HIGH
0,1,0,1,1,1,1,0,4,0,25,2,1,10,200,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,HIGH
